x,y
697231.0939510524,3292698.7323762556
697112.1221716307,3292213.092884759
696993.1503922091,3291727.4533932623
696874.1786127874,3291241.8139017657
696755.2068333657,3290756.174410269
696636.235053944,3290270.5349187725
696517.2632745224,3289784.895427276
696398.2914951007,3289299.2559357793
696279.319715679,3288813.6164442827
696160.3479362574,3288327.976952786
696041.3761568357,3287842.3374612895
695922.404377414,3287356.697969793
695803.4325979924,3286871.0584782963
695684.4608185707,3286385.4189867997
695565.489039149,3285899.779495303
695446.5172597273,3285414.1400038064
695327.5454803057,3284928.50051231
695208.573700884,3284442.861020813
695089.6019214623,3283957.2215293166
694970.6301420407,3283471.58203782
694851.658362619,3282985.9425463234
694732.6865831973,3282500.303054827
694613.7148037757,3282014.66356333
694494.743024354,3281529.0240718336
694375.7712449323,3281043.384580337
694256.7994655106,3280557.7450888404
694137.827686089,3280072.1055973438
694018.8559066673,3279586.466105847
693899.8841272456,3279100.8266143505
693780.912347824,3278615.187122854
693661.9405684023,3278129.5476313573
693542.9687889806,3277643.9081398607
693423.997009559,3277158.268648364
693305.0252301373,3276672.6291568675
693186.0534507156,3276186.989665371
693067.0816712939,3275701.3501738743
692948.1098918723,3275215.7106823777
692829.1381124506,3274730.071190881
692710.1663330289,3274244.4316993845
692591.1945536073,3273758.792207888
692472.2227741856,3273273.1527163913
692353.2509947639,3272787.5132248946
692234.2792153422,3272301.873733398
692115.3074359206,3271816.2342419014
691996.3356564989,3271330.594750405
691877.3638770772,3270844.955258908
691758.3920976556,3270359.3157674116
691639.4203182339,3269873.676275915
691220.6828196736,3269454.923940494
690828.5388115713,3269144.725492868
690436.3948034691,3268834.527045242
690044.2507953668,3268524.328597616
689652.1067872646,3268214.13014999
689259.9627791623,3267903.931702364
688867.8187710601,3267593.7332547377
688475.6747629578,3267283.5348071116
688083.5307548556,3266973.3363594855
687691.3867467534,3266663.1379118594
687299.2427386511,3266352.9394642334
686907.0987305489,3266042.7410166073
686514.9547224466,3265732.542568981
686122.8107143444,3265422.344121355
685730.6667062421,3265112.145673729
685338.5226981399,3264801.947226103
684946.3786900376,3264491.748778477
684449.7443919136,3264699.649141531
684288.6823102864,3265172.9978563935
684127.6202286592,3265646.346571256
683966.558147032,3266119.6952861184
683805.4960654048,3266593.044000981
683644.4339837776,3267066.3927158434
683483.3719021505,3267539.741430706
683322.3098205233,3268013.0901455684
683161.247738896,3268486.438860431
683000.1856572689,3268959.7875752933
682839.1235756417,3269433.136290156
682678.0614940145,3269906.4850050183
682516.9994123873,3270379.833719881
682355.9373307601,3270853.1824347433
682194.8752491329,3271326.5311496058
682033.8131675057,3271799.8798644682
681872.7510858785,3272273.2285793307
681711.6890042513,3272746.577294193
681550.6269226241,3273219.9260090557
681389.5648409969,3273693.274723918
681228.5027593697,3274166.6234387807
681067.4406777425,3274639.972153643
680906.3785961153,3275113.3208685056
680745.3165144881,3275586.669583368
680584.2544328609,3276060.0182982306
680423.1923512337,3276533.367013093
680262.1302696065,3277006.7157279556
680101.0681879793,3277480.064442818
679940.0061063521,3277953.4131576805
679778.9440247249,3278426.761872543
679617.8819430977,3278900.1105874055
679456.8198614705,3279373.459302268
679295.7577798433,3279846.8080171305
679134.6956982161,3280320.156731993
678973.6336165889,3280793.5054468554
678812.5715349617,3281266.854161718
678651.5094533345,3281740.2028765804
678490.4473717073,3282213.551591443
678329.3852900801,3282686.9003063054
678168.3232084529,3283160.249021168
678007.2611268257,3283633.5977360304
677846.1990451985,3284106.946450893
677685.1369635713,3284580.2951657553
677524.0748819441,3285053.643880618
677363.0128003169,3285526.9925954803
677201.9507186897,3286000.341310343
677040.8886370625,3286473.6900252053
676879.8265554353,3286947.0387400677
676718.7644738081,3287420.38745493
676557.7023921809,3287893.7361697927
676396.6403105537,3288367.084884655
676235.5782289265,3288840.4335995177
676074.5161472993,3289313.78231438
675913.4540656721,3289787.1310292426
675752.3919840449,3290260.479744105
675591.3299024177,3290733.8284589676
675430.2678207905,3291207.17717383
675269.2057391633,3291680.5258886926
675108.1436575361,3292153.874603555
674947.0815759089,3292627.2233184176
674786.0194942817,3293100.57203328
674624.9574126545,3293573.9207481425
674463.8953310273,3294047.269463005
674302.8332494001,3294520.6181778675
674141.7711677729,3294993.96689273
673980.7090861457,3295467.3156075925
673819.6470045185,3295940.664322455
673658.5849228913,3296414.0130373174
673497.5228412641,3296887.36175218
673336.460759637,3297360.7104670424
673175.3986780097,3297834.059181905
673014.3365963825,3298307.4078967674
672853.2745147554,3298780.75661163
672692.2124331282,3299254.1053264923
672531.150351501,3299727.454041355
672370.0882698738,3300200.8027562173
672209.0261882466,3300674.15147108
672047.9641066194,3301147.5001859423
671886.9020249922,3301620.8489008048
671725.839943365,3302094.1976156672
671564.7778617378,3302567.5463305297
671403.7157801106,3303040.895045392
671242.6536984834,3303514.2437602547
671081.5916168562,3303987.592475117
670920.529535229,3304460.9411899797
670759.4674536018,3304934.289904842
670598.4053719746,3305407.6386197046
670437.3432903474,3305880.987334567
670276.2812087202,3306354.3360494296
670115.219127093,3306827.684764292
669954.1570454658,3307301.0334791546
669793.0949638386,3307774.382194017
669632.0328822114,3308247.7309088795
669470.9708005842,3308721.079623742
669309.908718957,3309194.4283386045
669148.8466373298,3309667.777053467
668987.7845557026,3310141.1257683295
668826.7224740754,3310614.474483192
668665.6603924482,3311087.8231980545
668504.598310821,3311561.171912917
668343.5362291938,3312034.5206277794
668182.4741475666,3312507.869342642
668021.4120659394,3312981.2180575044
667860.3499843122,3313454.566772367
667699.287902685,3313927.9154872294
667538.2258210578,3314401.264202092
667377.1637394306,3314874.6129169543
667216.1016578034,3315347.961631817
667055.0395761762,3315821.3103466793
666893.977494549,3316294.659061542
666732.9154129218,3316768.0077764043
666571.8533312946,3317241.3564912667
666410.7912496674,3317714.7052061292
666249.7291680402,3318188.0539209917
666088.667086413,3318661.402635854
665927.6050047858,3319134.7513507167
665766.5429231586,3319608.100065579
665605.4808415314,3320081.4487804417
665444.4187599042,3320554.797495304
665283.356678277,3321028.1462101666
665122.2945966498,3321501.494925029
664961.2325150226,3321974.8436398916
664800.1704333954,3322448.192354754
664639.1083517682,3322921.5410696166
664478.046270141,3323394.889784479
664316.9841885138,3323868.2384993415
664155.9221068866,3324341.587214204
663994.8600252594,3324814.9359290665
663833.7979436322,3325288.284643929
663672.735862005,3325761.6333587915
663511.6737803778,3326234.982073654
663350.6116987506,3326708.3307885164
663189.5496171234,3327181.679503379
663028.4875354962,3327655.0282182414
662867.425453869,3328128.376933104
662706.3633722418,3328601.7256479664
662545.3012906146,3329075.074362829
662384.2392089874,3329548.4230776913
662223.1771273602,3330021.771792554
662062.115045733,3330495.1205074163
661901.0529641059,3330968.469222279
661739.9908824787,3331441.8179371413
661578.9288008515,3331915.166652004
661417.8667192243,3332388.5153668663
661256.8046375971,3332861.8640817287
661095.7425559699,3333335.212796591
660934.6804743427,3333808.5615114537
660773.6183927155,3334281.910226316
660612.5563110883,3334755.2589411787
660451.4942294611,3335228.607656041
660290.4321478339,3335701.9563709036
660129.3700662067,3336175.305085766
659968.3079845795,3336648.6538006286
659807.2459029523,3337122.002515491
659646.1838213251,3337595.3512303536
659485.1217396979,3338068.699945216
659324.0596580707,3338542.0486600786
659162.9975764435,3339015.397374941
659001.9354948163,3339488.7460898035
658840.8734131891,3339962.094804666
658679.8113315619,3340435.4435195285
658518.7492499347,3340908.792234391
658357.6871683075,3341382.1409492535
658196.6250866803,3341855.489664116
658035.5630050531,3342328.8383789784
657874.5009234259,3342802.187093841
657713.4388417987,3343275.5358087034
657552.3767601715,3343748.884523566
657391.3146785443,3344222.2332384284
657230.2525969171,3344695.581953291
657069.1905152899,3345168.9306681533
656908.1284336627,3345642.279383016
656747.0663520355,3346115.6280978783
656586.0042704083,3346588.976812741
656424.9421887811,3347062.3255276033
656263.8801071539,3347535.6742424658
656102.8180255267,3348009.0229573282
655941.7559438995,3348482.3716721907
655780.6938622723,3348955.720387053
655619.6317806451,3349429.0691019157
655458.5696990179,3349902.417816778
655297.5076173907,3350375.7665316407
655136.4455357635,3350849.115246503
654975.3834541363,3351322.4639613656
654814.3213725091,3351795.812676228
654653.2592908819,3352269.1613910906
654492.1972092547,3352742.510105953
654331.1351276275,3353215.8588208156
654170.0730460003,3353689.207535678
654009.0109643731,3354162.5562505405
653847.9488827459,3354635.904965403
653686.8868011187,3355109.2536802655
653525.8247194915,3355582.602395128
653364.7626378643,3356055.9511099905
653203.7005562371,3356529.299824853
653042.6384746099,3357002.6485397154
652881.5763929827,3357475.997254578
652720.5143113555,3357949.3459694404
652559.4522297283,3358422.694684303
652398.3901481011,3358896.0433991654
652237.328066474,3359369.392114028
652076.2659848467,3359842.7408288904
651915.2039032195,3360316.089543753
651754.1418215923,3360789.4382586153
651593.0797399651,3361262.786973478
651432.017658338,3361736.1356883403
651270.9555767108,3362209.484403203
651109.8934950836,3362682.8331180653
650948.8314134564,3363156.1818329277
650787.7693318292,3363629.53054779
650626.707250202,3364102.8792626527
650465.6451685748,3364576.227977515
650304.5830869476,3365049.5766923777
650143.5210053204,3365522.92540724
649982.4589236932,3365996.2741221027
649821.396842066,3366469.622836965
649660.3347604388,3366942.9715518276
649499.2726788116,3367416.32026669
649338.2105971844,3367889.6689815526
649177.1485155572,3368363.017696415
649016.08643393,3368836.3664112776
648855.0243523028,3369309.71512614
648693.9622706756,3369783.0638410025
648532.9001890484,3370256.412555865
648371.8381074212,3370729.7612707275
648210.776025794,3371203.10998559
648049.7139441668,3371676.4587004525
647888.6518625396,3372149.807415315
647727.5897809124,3372623.1561301774
647566.5276992852,3373096.50484504
647405.465617658,3373569.8535599024
647244.4035360308,3374043.202274765
647083.3414544036,3374516.5509896274
646922.2793727764,3374989.89970449
646761.2172911492,3375463.2484193523
646600.155209522,3375936.597134215
646439.0931278948,3376409.9458490773
646278.0310462676,3376883.29456394
646116.9689646404,3377356.6432788023
645955.9068830132,3377829.9919936648
645794.844801386,3378303.3407085272
645633.7827197588,3378776.6894233897
645472.7206381316,3379250.038138252
645311.6585565044,3379723.3868531147
645150.5964748772,3380196.735567977
644989.53439325,3380670.0842828397
644828.4723116228,3381143.432997702
644667.4102299956,3381616.7817125646
644506.3481483684,3382090.130427427
644345.2860667412,3382563.4791422896
644184.223985114,3383036.827857152
644023.1619034868,3383510.1765720146
643862.0998218596,3383983.525286877
643701.0377402324,3384456.8740017395
643539.9756586052,3384930.222716602
643378.913576978,3385403.5714314645
643217.8514953508,3385876.920146327
643056.7894137236,3386350.2688611895
642895.7273320964,3386823.617576052
642734.6652504692,3387296.9662909145
642573.603168842,3387770.315005777
642412.5410872148,3388243.6637206394
642251.4790055876,3388717.012435502
642090.4169239604,3389190.3611503644
641929.3548423332,3389663.709865227
641768.292760706,3390137.0585800894
641607.2306790788,3390610.407294952
641446.1685974516,3391083.7560098143
641285.1065158244,3391557.104724677
641124.0444341972,3392030.4534395393
640962.98235257,3392503.802154402
640801.9202709429,3392977.1508692643
640640.8581893157,3393450.4995841268
640479.7961076885,3393923.8482989892
640318.7340260613,3394397.1970138517
640157.671944434,3394870.545728714
639996.6098628069,3395343.8944435767
639835.5477811797,3395817.243158439
639674.4856995525,3396290.5918733017
639513.4236179253,3396763.940588164
639352.3615362981,3397237.2893030266
639191.2994546709,3397710.638017889
639030.2373730437,3398183.9867327516
638869.1752914165,3398657.335447614
638708.1132097893,3399130.6841624766
638547.0511281621,3399604.032877339
638385.9890465349,3400077.3815922015
638224.9269649077,3400550.730307064
638063.8648832805,3401024.0790219265
637902.8028016533,3401497.427736789
637741.7407200261,3401970.7764516515
637580.6786383989,3402444.125166514
637419.6165567717,3402917.4738813764
637258.5544751445,3403390.822596239
637097.4923935173,3403864.1713111014
636936.4303118901,3404337.520025964
636775.3682302629,3404810.8687408264
636614.3061486357,3405284.217455689
636453.2440670085,3405757.5661705513
636292.1819853813,3406230.914885414
636131.1199037541,3406704.2636002763
635970.0578221269,3407177.612315139
635808.9957404997,3407650.9610300013
635647.9336588725,3408124.309744864
635486.8715772453,3408597.6584597263
635325.8094956181,3409071.0071745887
635164.7474139909,3409544.355889451
635003.6853323637,3410017.7046043137
634842.6232507365,3410491.053319176
634681.5611691093,3410964.4020340387
634520.4990874821,3411437.750748901
634359.4370058549,3411911.0994637636
634198.3749242277,3412384.448178626
634037.3128426005,3412857.7968934886
633876.2507609733,3413331.145608351
633715.1886793461,3413804.4943232136
633554.1265977189,3414277.843038076
633393.0645160917,3414751.1917529386
633232.0024344645,3415224.540467801
633070.9403528373,3415697.8891826635
632909.8782712101,3416171.237897526
632748.8161895829,3416644.5866123885
632587.7541079557,3417117.935327251
632426.6920263285,3417591.2840421135
632265.6299447013,3418064.632756976
632104.5678630741,3418537.9814718384
631943.5057814469,3419011.330186701
631782.4436998197,3419484.6789015634
631621.3816181925,3419958.027616426
631460.3195365653,3420431.3763312884
631299.2574549381,3420904.725046151
631138.1953733109,3421378.0737610133
630977.1332916837,3421851.422475876
630816.0712100565,3422324.7711907383
630655.0091284293,3422798.119905601
630493.9470468021,3423271.4686204633
630332.884965175,3423744.8173353258
630171.8228835477,3424218.1660501882
630010.7608019206,3424691.5147650507
629849.6987202934,3425164.863479913
629688.6366386662,3425638.2121947757
629527.574557039,3426111.560909638
629366.5124754118,3426584.9096245007
629205.4503937846,3427058.258339363
629044.3883121574,3427531.6070542256
628883.3262305302,3428004.955769088
628722.264148903,3428478.3044839506
628561.2020672758,3428951.653198813
628400.1399856486,3429425.0019136756
628239.0779040214,3429898.350628538
628078.0158223942,3430371.6993434005
627916.953740767,3430845.048058263
627755.8916591398,3431318.3967731255
627594.8295775126,3431791.745487988
627433.7674958854,3432265.0942028505
627272.7054142582,3432738.442917713
627111.643332631,3433211.7916325754
626950.5812510038,3433685.140347438
626789.5191693766,3434158.4890623004
626628.4570877494,3434631.837777163
626467.3950061222,3435105.1864920254
626306.332924495,3435578.535206888
626145.2708428678,3436051.8839217504
625984.2087612406,3436525.232636613
625823.1466796134,3436998.5813514753
625662.0845979862,3437471.930066338
625501.022516359,3437945.2787812003
625339.9604347318,3438418.627496063
625178.8983531046,3438891.9762109253
625017.8362714774,3439365.3249257877
624856.7741898502,3439838.67364065
624695.712108223,3440312.0223555127
624534.6500265958,3440785.371070375
624373.5879449686,3441258.7197852377
624212.5258633414,3441732.0685001
624051.4637817142,3442205.4172149627
623890.401700087,3442678.765929825
623729.3396184598,3443152.1146446876
623568.2775368326,3443625.46335955
623407.2154552054,3444098.8120744126
623246.1533735782,3444572.160789275
623085.091291951,3445045.5095041376
622924.0292103238,3445518.858219
622762.9671286966,3445992.2069338625
622601.9050470694,3446465.555648725
622440.8429654422,3446938.9043635875
622279.780883815,3447412.25307845
622118.7188021878,3447885.6017933125
621957.6567205606,3448358.950508175
621796.5946389334,3448832.2992230374
621635.5325573062,3449305.6479379
621474.470475679,3449778.9966527624
621313.4083940518,3450252.345367625
621152.3463124246,3450725.6940824874
620991.2842307974,3451199.04279735
620830.2221491702,3451672.3915122123
620669.160067543,3452145.740227075
620508.0979859158,3452619.0889419373
620347.0359042886,3453092.4376568
620185.9738226614,3453565.7863716623
620024.9117410342,3454039.1350865248
619863.849659407,3454512.4838013873
619702.7875777798,3454985.8325162497
619541.7254961526,3455459.181231112
619380.6634145255,3455932.5299459747
619219.6013328983,3456405.878660837
619058.539251271,3456879.2273756997
618897.4771696439,3457352.576090562
618736.4150880167,3457825.9248054246
618575.3530063895,3458299.273520287
618414.2909247623,3458772.6222351496
618253.2288431351,3459245.970950012
618092.1667615079,3459719.3196648746
617931.1046798807,3460192.668379737
617770.0425982535,3460666.0170945995
617608.9805166263,3461139.365809462
617447.9184349991,3461612.7145243245
617286.8563533719,3462086.063239187
617125.7942717447,3462559.4119540495
616964.7321901175,3463032.760668912
616803.6701084903,3463506.1093837745
616642.6080268631,3463979.458098637
616481.5459452359,3464452.8068134994
616320.4838636087,3464926.155528362
616159.4217819815,3465399.5042432244
615998.3597003543,3465872.852958087
616200.99369812,3466592.1421093345
616516.3495140746,3466980.1507552993
616831.7053300292,3467368.159401264
617147.0611459839,3467756.168047229
617462.4169619385,3468144.1766931936
617777.7727778931,3468532.1853391584
618093.1285938477,3468920.193985123
618408.4844098024,3469308.202631088
618723.840225757,3469696.2112770528
619039.1960417116,3470084.2199230175
619354.5518576662,3470472.2285689823
619669.9076736209,3470860.237214947
619985.2634895755,3471248.245860912
620300.6193055301,3471636.2545068767
620615.9751214847,3472024.2631528415
620931.3309374393,3472412.2717988063
621246.686753394,3472800.280444771
621562.0425693486,3473188.289090736
621877.3983853032,3473576.2977367006
622192.7542012578,3473964.3063826654
622508.1100172125,3474352.31502863
622823.4658331671,3474740.323674595
623138.8216491217,3475128.33232056
623454.1774650763,3475516.3409665246
623769.533281031,3475904.3496124893
624084.8890969856,3476292.358258454
624400.2449129402,3476680.366904419
624715.6007288948,3477068.3755503837
625030.9565448494,3477456.3841963485
625346.3123608041,3477844.3928423133
625661.6681767587,3478232.401488278
625977.0239927133,3478620.410134243
626292.3798086679,3479008.4187802076
626607.7356246226,3479396.4274261724
626923.0914405772,3479784.436072137
627238.4472565318,3480172.444718102
627553.8030724864,3480560.453364067
627869.158888441,3480948.4620100316
628184.5147043957,3481336.4706559964
628499.8705203503,3481724.479301961
628815.2263363049,3482112.487947926
629130.5821522595,3482500.4965938907
629445.9379682142,3482888.5052398555
629761.2937841688,3483276.5138858203
630076.6496001234,3483664.522531785
630392.005416078,3484052.53117775
630707.3612320327,3484440.5398237146
631022.7170479873,3484828.5484696794
631338.0728639419,3485216.557115644
631653.4286798965,3485604.565761609
631968.7844958511,3485992.574407574
632284.1403118058,3486380.5830535386
632599.4961277604,3486768.5916995034
632914.851943715,3487156.600345468
633230.2077596696,3487544.608991433
633545.5635756243,3487932.6176373977
633860.9193915789,3488320.6262833625
634176.2752075335,3488708.6349293273
634491.6310234881,3489096.643575292
634806.9868394427,3489484.652221257
635122.3426553974,3489872.6608672217
635437.698471352,3490260.6695131864
635753.0542873066,3490648.678159151
636068.4101032612,3491036.686805116
636383.7659192159,3491424.695451081
636699.1217351705,3491812.7040970456
637014.4775511251,3492200.7127430104
637329.8333670797,3492588.721388975
637645.1891830344,3492976.73003494
637960.544998989,3493364.7386809047
638275.9008149436,3493752.7473268695
638591.2566308982,3494140.7559728343
638906.6124468528,3494528.764618799
639221.9682628075,3494916.773264764
639537.3240787621,3495304.7819107287
639852.6798947167,3495692.7905566934
640168.0357106713,3496080.7992026582
640483.391526626,3496468.807848623
640798.7473425806,3496856.816494588
641114.1031585352,3497244.8251405526
641429.4589744898,3497632.8337865174
641744.8147904444,3498020.842432482
642060.1706063991,3498408.851078447
642338.9502834892,3498909.0072122766
642571.1317748562,3499351.82969936
642803.3132662233,3499794.652186443
643035.4947575903,3500237.4746735264
643267.6762489574,3500680.2971606096
643499.8577403245,3501123.119647693
643732.0392316915,3501565.942134776
643964.2207230586,3502008.7646218594
644196.4022144256,3502451.5871089427
644428.5837057927,3502894.409596026
644660.7651971597,3503337.232083109
644892.9466885268,3503780.0545701925
645125.1281798938,3504222.8770572757
645357.3096712609,3504665.699544359
645589.4911626279,3505108.5220314423
645821.672653995,3505551.3445185255
646053.854145362,3505994.167005609
646286.0356367291,3506436.989492692
646518.2171280961,3506879.8119797753
646750.3986194632,3507322.6344668586
646982.5801108303,3507765.456953942
647214.7616021973,3508208.279441025
647446.9430935644,3508651.1019281084
647679.1245849314,3509093.9244151916
647911.3060762985,3509536.746902275
648143.4875676655,3509979.569389358
648375.6690590326,3510422.3918764414
648607.8505503996,3510865.2143635247
648840.0320417667,3511308.036850608
649072.2135331337,3511750.859337691
649304.3950245008,3512193.6818247745
649536.5765158678,3512636.5043118577
649768.7580072349,3513079.326798941
650000.939498602,3513522.1492860243
650233.120989969,3513964.9717731075
650465.302481336,3514407.794260191
650697.4839727031,3514850.616747274
650929.6654640702,3515293.4392343573
651161.8469554372,3515736.2617214406
651394.0284468043,3516179.084208524
651626.2099381713,3516621.906695607
651858.3914295384,3517064.7291826904
652090.5729209054,3517507.5516697736
652322.7544122725,3517950.374156857
652554.9359036395,3518393.19664394
652787.1173950066,3518836.0191310234
653019.2988863736,3519278.8416181067
653251.4803777407,3519721.66410519
653483.6618691077,3520164.486592273
653715.8433604748,3520607.3090793565
653948.0248518419,3521050.1315664398
654180.2063432089,3521492.954053523
654412.387834576,3521935.7765406063
654644.569325943,3522378.5990276895
654876.7508173101,3522821.421514773
655108.9323086771,3523264.244001856
655341.1138000442,3523707.0664889393
655573.2952914112,3524149.8889760226
655805.4767827783,3524592.711463106
656037.6582741453,3525035.533950189
656269.8397655124,3525478.3564372724
656502.0212568794,3525921.1789243557
656734.2027482465,3526364.001411439
656966.3842396135,3526806.823898522
657198.5657309806,3527249.6463856054
657430.7472223477,3527692.4688726887
657662.9287137147,3528135.291359772
657895.1102050818,3528578.1138468552
658127.2916964488,3529020.9363339385
658359.4731878159,3529463.7588210218
658591.6546791829,3529906.581308105
658823.83617055,3530349.4037951883
659056.017661917,3530792.2262822716
659288.1991532841,3531235.048769355
659520.3806446511,3531677.871256438
659752.5621360182,3532120.6937435213
659984.7436273852,3532563.5162306046
660216.9251187523,3533006.338717688
660449.1066101193,3533449.161204771
660596.8225005838,3533948.7128656106
660734.6208518544,3534429.349541684
660872.419203125,3534909.9862177577
661010.2175543957,3535390.622893831
661148.0159056663,3535871.2595699048
661285.8142569369,3536351.8962459783
661423.6126082075,3536832.532922052
661561.4109594781,3537313.1695981254
661699.2093107487,3537793.806274199
661837.0076620193,3538274.4429502725
661974.80601329,3538755.079626346
662112.6043645606,3539235.7163024195
662250.4027158312,3539716.352978493
662388.2010671018,3540196.9896545666
662525.9994183724,3540677.62633064
662663.797769643,3541158.2630067137
662801.5961209136,3541638.8996827872
662939.3944721842,3542119.536358861
663077.1928234549,3542600.1730349343
663214.9911747255,3543080.809711008
663352.7895259961,3543561.4463870814
663490.5878772667,3544042.083063155
663628.3862285373,3544522.7197392285
663766.1845798079,3545003.356415302
663903.9829310785,3545483.9930913756
664041.7812823491,3545964.629767449
664179.5796336198,3546445.2664435226
664317.3779848904,3546925.903119596
664455.176336161,3547406.5397956697
664592.9746874316,3547887.1764717433
664730.7730387022,3548367.813147817
664868.5713899728,3548848.4498238903
665006.3697412434,3549329.086499964
665144.168092514,3549809.7231760374
665281.9664437847,3550290.359852111
665419.7647950553,3550770.9965281845
665557.5631463259,3551251.633204258
665695.3614975965,3551732.2698803316
665833.1598488671,3552212.906556405
665970.9582001377,3552693.5432324787
666108.7565514083,3553174.179908552
666246.5549026789,3553654.8165846257
666384.3532539495,3554135.4532606993
666522.1516052202,3554616.089936773
666659.9499564908,3555096.7266128464
666797.7483077614,3555577.36328892
666935.546659032,3556057.9999649934
667073.3450103026,3556538.636641067
667211.1433615732,3557019.2733171405
667348.9417128438,3557499.909993214
667486.7400641144,3557980.5466692876
667624.5384153851,3558461.183345361
667762.3367666557,3558941.8200214347
667900.1351179263,3559422.456697508
668037.9334691969,3559903.0933735818
668175.7318204675,3560383.7300496553
668313.5301717381,3560864.366725729
668451.3285230087,3561345.0034018024
668589.1268742793,3561825.640077876
668726.92522555,3562306.2767539495
668864.7235768206,3562786.913430023
669002.5219280912,3563267.5501060965
669140.3202793618,3563748.18678217
669278.1186306324,3564228.8234582436
669415.916981903,3564709.460134317
669553.7153331736,3565190.0968103907
669691.5136844442,3565670.7334864642
669829.3120357149,3566151.370162538
669967.1103869855,3566632.0068386113
670104.9087382561,3567112.643514685
670242.7070895267,3567593.2801907584
670380.5054407973,3568073.916866832
670518.3037920679,3568554.5535429055
670656.1021433385,3569035.190218979
670793.9004946091,3569515.8268950526
670931.6988458798,3569996.463571126
671069.4971971504,3570477.1002471996
671207.295548421,3570957.736923273
671345.0938996916,3571438.3735993467
671482.8922509622,3571919.0102754203
671620.6906022328,3572399.646951494
671758.4889535034,3572880.2836275673
671896.287304774,3573360.920303641
672034.0856560447,3573841.5569797144
672171.8840073153,3574322.193655788
672309.6823585859,3574802.8303318615
672447.4807098565,3575283.467007935
672585.2790611271,3575764.1036840086
672723.0774123977,3576244.740360082
672860.8757636683,3576725.3770361557
672998.6741149389,3577206.013712229
673136.4724662096,3577686.6503883027
673274.2708174802,3578167.2870643763
673412.0691687508,3578647.92374045
673549.8675200214,3579128.5604165234
673687.665871292,3579609.197092597
673825.4642225626,3580089.8337686704
673963.2625738332,3580570.470444744
674101.0609251038,3581051.1071208175
674238.8592763745,3581531.743796891
674376.6576276451,3582012.3804729646
674514.4559789157,3582493.017149038
674652.2543301863,3582973.6538251117
674790.0526814569,3583454.290501185
674927.8510327275,3583934.927177259
675065.6493839981,3584415.5638533323
675158.2652582166,3584922.6798155606
675246.586808618,3585414.8173001464
675334.9083590194,3585906.9547847323
675423.2299094208,3586399.092269318
675511.5514598222,3586891.229753904
675599.8730102236,3587383.36723849
675688.194560625,3587875.504723076
675776.5161110264,3588367.6422076616
675864.8376614278,3588859.7796922475
675953.1592118292,3589351.9171768334
676041.4807622306,3589844.0546614192
676129.802312632,3590336.192146005
676218.1238630334,3590828.329630591
676306.4454134348,3591320.467115177
676394.7669638362,3591812.6045997627
676483.0885142375,3592304.7420843486
676571.4100646389,3592796.8795689344
676659.7316150403,3593289.0170535203
676748.0531654417,3593781.154538106
676836.3747158431,3594273.292022692
676924.6962662445,3594765.429507278
677013.0178166459,3595257.566991864
677101.3393670473,3595749.7044764496
677189.6609174487,3596241.8419610355
677277.9824678501,3596733.9794456214
677366.3040182515,3597226.1169302072
677454.6255686529,3597718.254414793
677542.9471190543,3598210.391899379
677631.2686694557,3598702.529383965
677719.590219857,3599194.6668685507
677807.9117702584,3599686.8043531366
677896.2333206598,3600178.9418377224
677984.5548710612,3600671.0793223083
678072.8764214626,3601163.216806894
678161.197971864,3601655.35429148
678249.5195222654,3602147.491776066
678337.8410726668,3602639.629260652
678426.1626230682,3603131.7667452376
678514.4841734696,3603623.9042298235
678602.805723871,3604116.0417144094
678691.1272742724,3604608.179198995
678779.4488246738,3605100.316683581
678867.7703750752,3605592.454168167
678956.0919254766,3606084.591652753
679044.413475878,3606576.7291373387
679132.7350262793,3607068.8666219246
679221.0565766807,3607561.0041065104
679309.3781270821,3608053.1415910963
679397.6996774835,3608545.279075682
679486.0212278849,3609037.416560268
679574.3427782863,3609529.554044854
679662.6643286877,3610021.6915294398
679750.9858790891,3610513.8290140256
679839.3074294905,3611005.9664986115
679927.6289798919,3611498.1039831974
680015.9505302933,3611990.241467783
680104.2720806947,3612482.378952369
680192.5936310961,3612974.516436955
680280.9151814975,3613466.653921541
680369.2367318989,3613958.7914061267
680457.5582823002,3614450.9288907126
680545.8798327016,3614943.0663752984
680634.201383103,3615435.2038598843
680722.5229335044,3615927.34134447
680810.8444839058,3616419.478829056
680899.1660343072,3616911.616313642
680987.4875847086,3617403.7537982278
681075.80913511,3617895.8912828136
681164.1306855114,3618388.0287673995
681252.4522359128,3618880.1662519854
681340.7737863142,3619372.303736571
681429.0953367156,3619864.441221157
681517.416887117,3620356.578705743
681605.7384375184,3620848.716190329
681694.0599879198,3621340.8536749147
681782.3815383211,3621832.9911595006
681870.7030887225,3622325.1286440864
681959.0246391239,3622817.2661286723
682047.3461895253,3623309.403613258
682135.6677399267,3623801.541097844
682223.9892903281,3624293.67858243
682312.3108407295,3624785.8160670158
682400.6323911309,3625277.9535516016
682488.9539415323,3625770.0910361875
682577.2754919337,3626262.2285207734
682665.5970423351,3626754.366005359
682753.9185927365,3627246.503489945
682842.2401431379,3627738.640974531
682930.5616935393,3628230.778459117
683018.8832439407,3628722.9159437027
683107.204794342,3629215.0534282885
683195.5263447434,3629707.1909128744
683283.8478951448,3630199.3283974603
